ndc,wac,pkg_size,pkg_size_mult,generic_indicator
64980012950,10.0,50.0,1.0,Y
69238125001,2835.7,100.0,1.0,Y
10702003615,12.5,15.0,1.0,Y
70069075201,11.2,50.0,1.0,Y
72336006430,675.0,30.0,1.0,Y
58602002224,2.75,118.0,1.0,Y
52817081508,225.0,236.5,1.0,Y
25021030884,1650.0,250.0,10.0,Y
82238314573,9.54,0.0,1.0,N
60505615704,35.0,1.0,10.0,Y
00713033986,153.08,50.0,1.0,Y
24338005501,250.0,1.0,1.0,N
37000055716,170.4,16.0,1.0,N
00069765430,751.95,30.0,1.0,N
31722022901,65.0,100.0,1.0,Y
13668022105,141.67,500.0,1.0,Y
63629121701,65.2,1000.0,1.0,Y
71205098055,26.06,500.0,1.0,Y
51862014803,421.55,1.0,3.0,Y
55150016613,185.0,12.5,1.0,Y
25021040210,210.0,10.0,25.0,Y
23155058101,239.49,100.0,1.0,Y
00525116090,593.51,90.0,1.0,N
60687027566,335.0,4.0,50.0,Y
00228311611,679.64,100.0,1.0,Y
72578016901,16.0,100.0,1.0,Y
62942010103,63.45,1.5,1.0,N
70069075210,112.0,50.0,10.0,Y
71376020103,1565.21,100.0,1.0,N
00115521116,123.78,120.0,1.0,Y
10019098401,420.99,100.0,1.0,Y
45802092514,41.3,15.0,1.0,Y
62332063660,150.0,60.0,1.0,Y
42023011201,310.31,5.0,1.0,N
72603047601,158.75,56.0,1.0,Y
64281010006,546.0,1.0,6.0,N
50111091801,194.51,100.0,1.0,Y
43386028101,303.38,1.0,1.0,Y
62135045230,597.0,30.0,1.0,Y
00187520260,1956.5,60.0,1.0,N
10702003645,68.5,454.0,1.0,Y
65862051305,91.67,500.0,1.0,Y
71288056384,704.4,3.0,3.0,Y
71288056385,469.6,3.0,2.0,Y
62332038860,233.95,60.0,1.0,Y
66594069290,24.0,90.0,1.0,Y
00074347303,12877.99,1.0,1.0,N
00024592410,98.07,10.0,1.0,N
65219021850,184.2,50.0,60.0,Y
50000797967,19.54,0.0,1.0,N
00527143501,60.0,100.0,1.0,Y
10135071912,9.01,12.0,1.0,Y
70010014905,100.5,500.0,1.0,Y
51672423401,107.09,100.0,1.0,Y
00904655304,185.71,30.0,1.0,Y
69784042012,1010.82,120.0,1.0,N
13668009190,13.25,90.0,1.0,Y
42291050501,20.14,100.0,1.0,Y
16729031801,25.0,100.0,1.0,Y
69367019050,22.0,5.0,1.0,Y
64015421466,77.94,0.0,1.0,N
00093914901,33.0,100.0,1.0,Y
00574401210,292.81,10.0,1.0,Y
70710134903,27.59,30.0,1.0,Y
63323081504,233.0,4.0,10.0,Y
69968061201,5.02,0.0,1.0,N
70010014901,20.1,100.0,1.0,Y
70710134909,82.78,90.0,1.0,Y
63323081502,116.5,2.0,10.0,Y
51224020250,20.5,100.0,1.0,Y
62332024231,45.88,100.0,1.0,Y
42002010102,27.25,0.0,1.0,N
00713070960,84.75,60.0,1.0,Y
59651084530,105.0,30.0,1.0,Y
70165020030,538.0,30.0,1.0,N
00574401215,439.16,15.0,1.0,Y
42002010106,45.21,0.0,1.0,N
62332024230,15.48,30.0,1.0,Y
72162186102,45.07,150.0,1.0,Y
65219008850,1084.98,100.0,6.0,Y
24470094050,130.0,500.0,1.0,Y
10702001001,8.0,100.0,1.0,Y
58160082052,292.52,0.5,10.0,N
71205098000,9.98,100.0,1.0,Y
16729031816,125.0,500.0,1.0,Y
62559072201,122.0,100.0,1.0,Y
24979012804,300.0,60.0,1.0,Y
63629867701,812.4,100.0,1.0,Y
70677107501,3.05,150.0,1.0,N
61269016350,13.08,50.0,1.0,Y
70710122901,47.15,100.0,1.0,Y
63323068517,270.0,16.7,1.0,Y
00641040012,40.0,1.0,25.0,Y
43598044828,44.89,28.0,1.0,Y
62332000271,75.0,500.0,1.0,Y
51862002806,142.19,28.0,6.0,Y
08881501459,233.6,25.0,1.0,N
16571077350,33.53,500.0,1.0,Y
72603023601,90000.0,1.0,1.0,Y
13668048750,198.65,50.0,1.0,Y
57237015590,79.5,90.0,1.0,Y
71205098011,65.94,1000.0,1.0,Y
67877024601,12.1,100.0,1.0,Y
08137003262,21.12,1.0,1.0,N
00093106201,47.5,100.0,1.0,Y
62332051805,15.49,5.0,1.0,Y
62135057230,60.0,30.0,1.0,Y
68084094925,186.8,30.0,1.0,Y
71839014325,136.0,4.0,25.0,Y
00703011003,34.9,1.0,10.0,Y
00395197991,16.0,30.0,1.0,Y
62135072890,540.0,90.0,1.0,Y
62332073031,24.8,100.0,1.0,Y
71205088610,3.74,10.0,1.0,Y
31722058910,110.0,1000.0,1.0,Y
62011009501,1.43,28.4,1.0,N
63629118101,594.52,500.0,1.0,Y
66993007996,177.99,12.0,1.0,Y
51079063020,150.99,100.0,1.0,Y
52817032510,60.0,100.0,1.0,Y
62332073036,10.54,36.0,1.0,Y
71205088615,4.99,15.0,1.0,Y
71205088614,4.86,14.0,1.0,Y
33342048857,462.0,180.0,1.0,Y
50458035006,775.2,60.0,1.0,N
00395051592,3.83,59.0,1.0,Y
68462038201,50.0,100.0,1.0,Y
31722058901,11.0,100.0,1.0,Y
72205012025,62.5,5.0,25.0,Y
00172392670,22.05,500.0,1.0,Y
65145015301,13.1,10.0,1.0,Y
72789013190,15.55,90.0,1.0,Y
16252051501,86.04,100.0,1.0,Y
31722058905,45.0,500.0,1.0,Y
65162004810,22.55,100.0,1.0,Y
83098010103,84.0,0.0,1.0,Y
68040075043,5023.0,30.0,1.0,N
83098010101,250.0,0.0,1.0,Y
70752014214,75.07,500.0,1.0,Y
24979024806,379.89,30.0,1.0,Y
70752014210,33.27,100.0,1.0,Y
00093226301,37.36,100.0,1.0,Y
00904670961,108.27,100.0,1.0,Y
80070030004,4.7,0.0,1.0,N
00378037201,60.07,100.0,1.0,Y
00904775127,4.22,454.0,1.0,Y
42858066045,14.21,90.0,1.0,Y
68462026210,188.89,1000.0,1.0,Y
80070030008,7.97,0.0,1.0,N
71205088620,5.38,20.0,1.0,Y
51525011501,79.0,100.0,1.0,Y
65862016999,34.67,1000.0,1.0,Y
61874010060,1681.35,60.0,1.0,N
72205012007,29.95,5.0,10.0,Y
62135084890,450.0,90.0,1.0,Y
00172392680,27.94,1000.0,1.0,Y
42291049530,71.78,30.0,1.0,Y
69367020005,40.5,500.0,1.0,Y
32390004022,6.17,0.0,1.0,N
42291062501,142.85,100.0,1.0,Y
60687015501,13.0,100.0,1.0,Y
62332002890,38.57,90.0,1.0,Y
62332002891,428.56,1000.0,1.0,Y
62135096841,250.0,120.0,1.0,Y
83257001111,269.38,10.0,1.0,N
50268076815,18.44,50.0,1.0,Y
63323020500,1046.6,100.0,10.0,Y
76045021320,78.0,2.0,24.0,Y
00904751161,23.94,100.0,1.0,Y
31722032301,1107.95,100.0,1.0,Y
00406577101,45.63,100.0,1.0,Y
50228035190,11.49,90.0,1.0,Y
58980081810,14.0,29.57,1.0,Y
80681017600,13.65,100.0,1.0,Y
62332000231,15.0,100.0,1.0,Y
42571025101,14.35,100.0,1.0,Y
70610014060,39.94,0.0,1.0,N
00395063594,9.98,118.0,1.0,Y
81298389001,1285.0,2.0,1.0,Y
00409830015,2152.92,1.0,10.0,Y
67457085350,40.0,1.0,1.0,Y
71930007850,9.0,50.0,1.0,Y
00591294430,243.75,30.0,1.0,Y
10702001050,39.5,500.0,1.0,Y
42367053133,4452.51,20.0,1.0,N
68180097109,17.12,90.0,1.0,Y
00172392660,4.79,100.0,1.0,Y
67112090100,189.9,100.0,1.0,N
50458035001,1291.94,100.0,1.0,N
55513074210,4129.04,2.0,10.0,N
72789013160,10.55,60.0,1.0,Y
68180097101,19.02,100.0,1.0,Y
00904682960,4.1,100.0,1.0,Y
45802092594,69.04,30.0,1.0,Y
45802092596,138.07,60.0,1.0,Y
68180097103,190.22,1000.0,1.0,Y
31722020331,400.0,20.0,10.0,Y
70010002901,60.0,100.0,1.0,Y
70377008411,3462.32,60.0,1.0,Y
00338001718,264.85,100.0,96.0,Y
72603045001,46.93,1.0,1.0,Y
50268074215,22.14,50.0,1.0,Y
16571077301,6.71,100.0,1.0,Y
42291086530,9.84,30.0,1.0,Y
71399458901,3.72,100.0,1.0,Y
68180087773,45.36,28.0,3.0,Y
72162247601,15.02,100.0,1.0,Y
24979010206,6.0,30.0,1.0,Y
24979010207,15.0,90.0,1.0,Y
50228047112,8.58,120.0,1.0,Y
00562780605,174.2,1.0,5.0,N
50228047105,36.63,500.0,1.0,Y
00378172493,25.57,30.0,1.0,Y
63323032510,150.0,10.0,10.0,Y
00562780601,34.83,1.0,1.0,N
68462041827,56.02,50.0,1.0,Y
65862002306,16.77,30.0,1.0,Y
72789039782,14.28,500.0,1.0,Y
68462041820,27.57,35.44,1.0,Y
00338001703,107.32,500.0,24.0,Y
69367034605,74.99,500.0,1.0,Y
00338001702,155.1,250.0,36.0,Y
00338001704,77.46,1000.0,14.0,Y
61703030538,31.72,5.0,5.0,Y
67877022005,86.5,500.0,1.0,Y
62135057290,180.0,90.0,1.0,Y
69238149001,34.0,100.0,1.0,Y
67877022001,16.95,100.0,1.0,Y
31722071930,57.38,30.0,1.0,Y
69238149005,170.0,500.0,1.0,Y
00003363810,226.02,30.0,1.0,N
00480927706,56.55,60.0,1.0,Y
65219045830,91.5,250.0,30.0,Y
24979010202,60.0,500.0,1.0,Y
81317008430,30.0,0.0,1.0,N
57844011501,1173.1,100.0,1.0,N
00338001710,139.41,25.0,48.0,Y
00338001711,265.89,50.0,96.0,Y
00904694961,60.01,100.0,1.0,Y
69097078912,128.67,500.0,1.0,Y
00338001738,246.42,100.0,96.0,Y
67112090130,54.9,30.0,1.0,N
00904680361,109.51,100.0,1.0,Y
62135070290,1350.0,90.0,1.0,Y
00067810030,12.14,30.0,1.0,N
63736012003,14.33,59.0,2.0,N
72888008100,184.5,1000.0,1.0,Y
72888008101,20.5,100.0,1.0,Y
50111078810,144.75,30.0,1.0,Y
69618003410,10.86,1000.0,1.0,Y
00904726161,15.23,100.0,1.0,Y
00338001741,261.81,50.0,96.0,Y
00517040125,200.0,1.0,25.0,Y
43598007858,53.09,1.0,10.0,Y
00115175701,9.0,100.0,1.0,Y
63323020550,733.3,50.0,10.0,Y
72789025182,64.45,500.0,1.0,Y
00003025510,5.69,28.3,1.0,N
13668009105,73.61,500.0,1.0,Y
72162150101,108.59,100.0,1.0,Y
72205014699,50.0,1000.0,1.0,Y
50268062215,30.54,50.0,1.0,Y
72603033010,90000.0,0.0,1.0,Y
63323032520,350.0,20.0,10.0,Y
72603060601,30.53,100.0,1.0,Y
00395161994,73.79,113.0,1.0,Y
00338001731,246.42,50.0,96.0,Y
72205014691,4.14,100.0,1.0,Y
65862041905,29.0,500.0,1.0,Y
62135069290,540.0,90.0,1.0,Y
00002772801,274.7,10.0,1.0,N
65862041901,6.0,100.0,1.0,Y
70515060415,721.53,150.0,1.0,N
08496020101,7.99,50.0,1.0,N
60505471603,237.82,30.0,1.0,Y
00093505998,16.37,90.0,1.0,Y
00283059701,667.44,100.0,1.0,N
17191005104,72.4,100.0,1.0,N
17191005106,72.4,100.0,1.0,N
00591294487,812.51,100.0,1.0,Y
16571041305,25.0,50.0,1.0,Y
50228023101,25.0,100.0,1.0,Y
72789027750,14.7,50.0,1.0,Y
62135070190,1260.0,90.0,1.0,Y
72854024120,12.18,20.0,1.0,N
00143924510,120.0,1.0,10.0,Y
80725038813,1856.77,30.0,1.0,N
60793090910,740.93,5.0,1.0,N
00562780525,3075.0,1.0,25.0,N
50580084312,10.88,100.0,1.0,N
31722044230,1688.04,30.0,1.0,Y
50268027815,67.3,50.0,1.0,Y
31722068205,224.11,500.0,1.0,Y
54629058501,5.08,100.0,1.0,N
72205002601,150.0,1.0,1.0,Y
62559013807,150.0,60.0,7.0,Y
31722095805,150.0,500.0,1.0,Y
16714069401,23.56,30.0,1.0,Y
00002890011,7261.51,0.25,1.0,N
50228023110,140.0,1000.0,1.0,Y
16571080901,148.5,100.0,1.0,Y
00409651001,217.23,1.0,1.0,Y
62011046402,2.9,0.0,1.0,N
50991078890,60.61,90.0,1.0,Y
68682070490,307.78,90.0,1.0,Y
70610014008,54.03,0.0,1.0,N
00904741844,2.94,296.0,1.0,Y
31722095801,30.0,100.0,1.0,Y
51862061101,158.12,100.0,1.0,Y
70610014016,45.51,0.0,1.0,N
43547022315,44.6,120.0,1.0,Y
70610014012,45.89,0.0,1.0,N
56151162501,10.56,32.0,6.0,N
00904738206,68.37,50.0,1.0,Y
62135069190,450.0,90.0,1.0,Y
55111016705,156.55,500.0,1.0,Y
62135082190,450.0,90.0,1.0,Y
29033001912,196.42,120.0,1.0,Y
67877073560,17.05,60.0,1.0,Y
31722058890,21.0,90.0,1.0,Y
51862024160,16.2,60.0,1.0,Y
00904714260,11.36,100.0,1.0,Y
00228203910,15.6,100.0,1.0,Y
00562780505,615.0,1.0,5.0,N
00562780501,123.0,1.0,1.0,N
63739099210,28.69,100.0,1.0,Y
08470161401,17.25,200.0,1.0,N
57896069403,1.89,30.0,1.0,Y
47781060249,46.06,20.0,1.0,Y
66993093861,384.25,60.0,1.0,Y
70515059415,537.23,150.0,1.0,N
00093312701,199.3,100.0,1.0,Y
43547034306,14.0,60.0,1.0,Y
68462041929,23.01,28.0,3.0,Y
64125013010,40.32,1000.0,1.0,Y
69911048102,1.32,1.0,1.0,N
00378050101,36.97,100.0,1.0,Y
72789027720,5.88,20.0,1.0,Y
31722056224,125.48,240.0,1.0,Y
45802006601,170.84,23.0,1.0,Y
31722071830,53.1,30.0,1.0,Y
33342024911,11.0,100.0,1.0,Y
00069618030,549.68,30.0,1.0,N
66993078230,156.91,30.0,1.0,Y
49348089610,0.0,100.0,1.0,N
50268013215,85.74,50.0,1.0,Y
63824002335,12.55,14.0,1.0,N
63824002336,21.5,28.0,1.0,N
00904692361,15.48,100.0,1.0,Y
00781808532,1800.0,270.0,1.0,Y
50268003815,20.74,50.0,1.0,Y
61314063710,88.43,10.0,1.0,Y
53746054405,105.42,500.0,1.0,Y
51862024105,132.26,500.0,1.0,Y
53746054401,25.67,100.0,1.0,Y
61314063715,127.72,15.0,1.0,Y
50580060304,6.83,120.0,1.0,N
00904716861,439.25,100.0,1.0,Y
75834022101,15.0,100.0,1.0,Y
75834022100,150.0,1000.0,1.0,Y
05058022302,8.38,0.0,1.0,N
51079028620,7.25,100.0,1.0,Y
00955100610,128.23,0.6,10.0,Y
70610014040,35.19,0.0,1.0,N
72789039701,4.55,100.0,1.0,Y
50268039850,21.81,50.0,1.0,Y
66993093865,565.99,100.0,1.0,Y
42192015002,370.01,57.0,1.0,Y
60219164109,1100.0,90.0,1.0,Y
00069655002,971.3,50.0,1.0,N
63629192101,357.13,100.0,1.0,Y
57237003601,195.0,100.0,1.0,Y
70710168300,58.5,1000.0,1.0,Y
70710168301,5.85,100.0,1.0,Y
16571067901,34.0,100.0,1.0,Y
72205014630,2.5,30.0,1.0,Y
00904714212,4.28,12.0,1.0,Y
59212024955,1815.17,100.0,1.0,N
72205026607,100.0,10.0,10.0,Y
57896045401,2.09,100.0,1.0,Y
42385091530,120.0,30.0,1.0,Y
00409614009,66.36,1000.0,12.0,Y
00517400225,1035.25,2.0,25.0,Y
00904728861,44.24,100.0,1.0,Y
33342009341,17.24,18.0,1.0,Y
13668000801,9.0,100.0,1.0,Y
54436020004,643.13,0.5,4.0,N
16714045401,28.41,100.0,1.0,Y
60687040825,410.0,30.0,1.0,Y
72888021001,2.8,100.0,1.0,Y
72888021000,20.75,1000.0,1.0,Y
82619011205,19.99,18.0,1.0,Y
82619011204,17.99,12.0,1.0,Y
70610014020,54.17,0.0,1.0,N
00178032003,54.0,85.0,1.0,N
00591294460,487.51,60.0,1.0,Y
00832532310,451.67,1000.0,1.0,Y
00832532311,45.17,100.0,1.0,Y
72789013130,6.78,30.0,1.0,Y
00003049420,12.09,5.0,1.0,N
00409724803,510.11,500.0,12.0,Y
36000030660,380.0,100.0,40.0,Y
00869087143,9.84,473.0,12.0,Y
00904702261,450.99,100.0,1.0,Y
13668000810,90.0,1000.0,1.0,Y
72205014605,22.43,500.0,1.0,Y
50268052815,72.37,50.0,1.0,Y
68682070430,102.59,30.0,1.0,Y
68462014305,74.59,500.0,1.0,Y
00409268901,53.8,1.0,10.0,Y
61314063705,44.25,5.0,1.0,Y
68462014301,14.35,100.0,1.0,Y
43547034350,115.0,500.0,1.0,Y
13668000805,45.0,500.0,1.0,Y
24208050505,17.91,5.0,1.0,Y
64980058206,1134.68,60.0,1.0,Y
70610014030,37.12,0.0,1.0,N
00517003125,174.75,1.0,25.0,Y
10631000331,1230.76,30.0,1.0,N
61314051736,13153.01,1.6,1.0,N
59088081624,221.2,1.0,1.0,Y
00093505910,181.89,1000.0,1.0,Y
00591544205,96.13,500.0,1.0,Y
00019481604,515.63,30.0,25.0,N
65219080101,200.0,1.0,25.0,Y
72162115801,25.0,100.0,1.0,Y
00591544201,19.42,100.0,1.0,Y
49884011701,90.28,100.0,1.0,Y
72162115805,106.76,500.0,1.0,Y
59651059660,450.0,60.0,1.0,Y
76125066750,0.76,1.0,1.0,N
00116401041,394.93,10.0,100.0,Y
74312003880,7.54,90.0,1.0,N
64980034201,62.5,100.0,1.0,Y
23155024701,12.4,100.0,1.0,Y
00591390219,648.27,90.0,1.0,Y
45802028034,11.24,227.0,1.0,Y
00409014411,100.08,1.0,10.0,Y
43598029190,6.0,90.0,1.0,Y
00093192106,407.49,60.0,1.0,Y
00832027411,69.85,100.0,1.0,Y
58160072615,131.65,1.0,10.0,N
31722081260,6.38,60.0,1.0,Y
55150038001,320.0,16.0,1.0,Y
00591473030,333.31,30.0,1.0,Y
43547036909,32.7,90.0,1.0,Y
43598066111,730.0,2.0,1.0,Y
68180012102,81.25,500.0,1.0,Y
69238115703,25.0,30.0,1.0,Y
63629880701,72.15,30.0,1.0,Y
68180012101,16.75,100.0,1.0,Y
10135071944,4.01,4.0,1.0,Y
27241022430,32.0,30.0,1.0,Y
51823000663,36.36,325.0,1.0,N
68599611203,4.04,1.0,1.0,N
51823000664,36.36,325.0,1.0,N
51823000666,36.36,325.0,1.0,N
10135081301,6.3,100.0,1.0,Y
76125066730,0.76,1.0,1.0,N
85412002571,104.51,0.0,1.0,N
49502050000,4.95,0.0,1.0,N
65862063390,23.52,0.0,1.0,Y
49502050002,608.61,2.0,1.0,N
00078024115,547.81,30.0,1.0,N
00990795309,69.6,1000.0,12.0,Y
72603011602,90000.0,1.0,1.0,Y
63629241501,9.54,60.0,1.0,Y
72603011603,90000.0,1.0,1.0,Y
60505625101,23.79,100.0,1.0,Y
69097015412,615.9,500.0,1.0,Y
72603011601,90000.0,1.0,1.0,Y
00990795302,132.72,250.0,24.0,Y
13668022190,25.5,90.0,1.0,Y
55513039901,692.61,0.2,1.0,N
00990795303,139.92,500.0,24.0,Y
50742028530,30.0,30.0,1.0,N
62559023201,115.38,100.0,1.0,Y
60505280607,196.42,120.0,1.0,Y
70501001300,54.0,56.0,1.0,N
60687064821,390.56,30.0,1.0,Y
00121176030,472.37,30.0,100.0,Y
64015421482,121.65,0.0,1.0,N
62332048160,146.99,60.0,1.0,Y
43386077101,1000.0,100.0,1.0,Y
25208000104,58.64,15.0,1.0,N
63304018501,70.3,100.0,1.0,Y
69097015405,116.7,90.0,1.0,Y
43063087401,5.33,100.0,1.0,Y
65862090901,18.0,100.0,1.0,Y
65862090905,72.0,500.0,1.0,Y
81952011507,254.5,2.0,25.0,Y
64980034214,2.5,4.0,1.0,Y
52187053201,137.95,28.4,1.0,Y
00116401016,27.0,473.0,1.0,Y
62332036190,58.62,90.0,1.0,Y
51823000646,146.52,325.0,1.0,N
70114022002,995.0,0.8,2.0,N
60505253006,90.0,60.0,1.0,Y
57237001030,12.75,30.0,1.0,Y
00591544243,33.12,48.0,1.0,Y
00168038360,205.95,59.0,1.0,Y
43598044774,24.89,14.0,1.0,Y
43598044770,14.69,7.0,1.0,Y
59746001032,49.84,30.0,1.0,Y
60846080801,442.2,100.0,1.0,N
70121245301,799.0,10.0,1.0,N
37000055824,201.6,24.0,1.0,N
12496000302,98.0,2.0,1.0,N
25021040102,260.0,2.0,25.0,Y
71247015101,85.7,100.0,1.0,Y
13668058130,45.0,30.0,1.0,Y
61958200202,2202.3,30.0,1.0,N
61958200201,2202.3,30.0,1.0,N
62332012190,15.0,90.0,1.0,Y
55111016730,11.05,30.0,1.0,Y
60505001508,371.09,500.0,1.0,Y
00517231005,630.5,10.0,5.0,N
50742028590,90.0,90.0,1.0,N
10310068016,71.64,0.0,1.0,N
60687049221,105.0,30.0,1.0,Y
65862075360,238.15,60.0,1.0,Y
60505001506,78.13,100.0,1.0,Y
81284058810,2700.0,1.0,1.0,Y
00904704861,67.5,100.0,1.0,Y
10135081310,59.75,1000.0,1.0,Y
37000055816,170.4,16.0,1.0,N
70069075225,280.0,50.0,25.0,Y
69452019117,48.28,60.0,1.0,Y
00378292277,96.48,90.0,1.0,Y
60687039483,9.09,2.5,30.0,Y
43598068730,336.76,30.0,1.0,Y
04023242782,124.64,0.0,1.0,N
45802043601,1316.71,100.0,1.0,Y
60687076821,47.86,30.0,1.0,Y
62332036171,325.67,500.0,1.0,Y
45963030309,262.46,90.0,1.0,Y
68094048070,33.59,1000.0,1.0,Y
09091414291,0.01,0.0,1.0,N
49483022310,67.0,100.0,1.0,Y
31722009930,120.0,30.0,0.0,Y
70501001330,33.84,1.0,1.0,N
45802028001,7.48,142.0,1.0,Y
62332024160,33.8,60.0,1.0,Y
63629877101,16.14,50.0,1.0,Y
70792080938,801.6,0.5,4.0,N
00641605325,66.05,1.0,25.0,Y
42291001630,16.39,30.0,1.0,Y
42806009730,150.0,30.0,1.0,Y
00093816601,65.67,100.0,1.0,Y
68084070901,54.74,100.0,1.0,Y
00409592201,321.71,20.0,25.0,Y
43598054125,1250.0,25.0,1.0,Y
68094048060,16.13,500.0,1.0,Y
00904716806,245.0,50.0,1.0,Y
42292003820,50.55,100.0,1.0,Y
43975027710,93.0,100.0,1.0,Y
62332048131,244.99,100.0,1.0,Y
62332063731,31.99,100.0,1.0,Y
81005012501,10.96,100.0,1.0,Y
27505011130,1139.49,30.0,1.0,N
60687062201,16.0,100.0,1.0,Y
82238326485,21.26,0.0,1.0,N
13913001203,886.97,9.0,1.0,N
00472080302,236.88,59.0,1.0,Y
00591544210,186.49,1000.0,1.0,Y
11845185846,12.4,0.0,1.0,N
45802004064,9.9,120.0,1.0,Y
63736073001,3.85,0.0,1.0,N
64980022201,225.0,100.0,1.0,Y
00378292293,32.16,30.0,1.0,Y
00472080304,350.73,118.0,1.0,Y
49884011710,902.8,1000.0,1.0,Y
57237001005,199.75,500.0,1.0,Y
69452034713,6.0,30.0,1.0,Y
68084069901,142.35,100.0,1.0,Y
57237015630,175.0,30.0,1.0,Y
00781341694,73.24,1.0,1.0,Y
59651023690,45.0,90.0,1.0,Y
70501001350,31.92,1.0,1.0,N
68791010104,36.54,118.28,1.0,N
87651042067,5.56,50.0,1.0,N
00641617310,242.39,2.0,10.0,Y
65862077990,30.0,90.0,1.0,Y
70677117201,31.56,81.0,1.0,N
63304045830,13.3,30.0,1.0,Y
69452019420,64.2,100.0,1.0,Y
62856024530,506.1,30.0,1.0,N
69097078812,126.61,500.0,1.0,Y
00168041699,451.44,100.0,1.0,Y
70069038110,213.4,1.0,10.0,Y
00472080415,64.23,15.0,1.0,Y
25021040301,62.5,1.0,25.0,Y
76125066350,0.87,1.0,1.0,N
00597010860,198.4,60.0,1.0,N
25021040304,190.0,4.0,25.0,Y
67877022310,47.25,1000.0,1.0,Y
00536126720,9.28,15.0,1.0,Y
62559072101,100.0,100.0,1.0,Y
70114010101,4175.0,0.6,1.0,N
72162235303,272.31,30.0,1.0,Y
62332012390,15.0,90.0,1.0,Y
50289325001,2.55,40.0,1.0,Y
60846080601,441.01,100.0,1.0,N
08137003314,50.76,414.0,1.0,N
65862051230,4.0,30.0,1.0,Y
00480868798,8.86,90.0,1.0,Y
59762002801,160.94,60.0,1.0,Y
59762002802,241.38,90.0,1.0,Y
00121467540,86.44,5.0,40.0,Y
43598030330,11.5,30.0,1.0,Y
63323056888,119.3,0.6,10.0,Y
25021030982,1500.0,100.0,10.0,Y
63323056884,198.8,1.0,10.0,Y
63323056883,59.7,0.3,10.0,Y
00713028031,2.21,28.4,1.0,Y
42494043230,297.98,30.0,1.0,Y
08137003320,65.88,600.0,1.0,N
63629108801,35.0,100.0,1.0,Y
63629121801,5.92,100.0,1.0,Y
00054008013,325.78,30.0,1.0,Y
62332036371,430.77,500.0,1.0,Y
00009737611,54.95,1.0,1.0,N
55566180101,290.0,1.0,1.0,N
63323056890,159.0,0.8,10.0,Y
60687025286,410.0,5.0,30.0,Y
72603060701,47.79,100.0,1.0,Y
00228308306,43.17,60.0,1.0,Y
64980010401,33.88,100.0,1.0,Y
72205014390,7.5,90.0,1.0,Y
00536114730,4.74,80.0,1.0,Y
00009005602,30.46,100.0,1.0,N
00065930501,12.43,28.0,1.0,N
37000055608,91.44,236.0,1.0,N
50111091501,47.5,100.0,1.0,Y
72205002399,38.08,1000.0,1.0,Y
00009005604,6.39,21.0,1.0,N
67457061610,7.71,5.26,1.0,Y
68382066001,12.37,100.0,1.0,Y
42658012204,15.75,90.0,1.0,Y
00527169801,119.25,100.0,1.0,Y
65862051205,66.67,500.0,1.0,Y
67457085620,130.0,20.0,1.0,Y
72205002390,5.96,90.0,1.0,Y
83634045101,395.0,1.0,10.0,Y
60687076421,108.08,30.0,1.0,Y
67877046305,37.5,500.0,1.0,Y
42291049601,42.82,100.0,1.0,Y
68462089504,55.0,53.0,1.0,Y
59148003813,1515.69,30.0,1.0,N
68382066005,58.22,500.0,1.0,Y
51672423301,69.0,100.0,1.0,Y
00904643604,105.1,30.0,1.0,Y
62332048331,393.99,100.0,1.0,Y
68180061207,15.0,60.0,1.0,Y
00527133850,26.86,50.0,1.0,Y
00904679610,450.0,20.0,1.0,Y
25021015320,125.0,1.0,10.0,Y
65162075510,25.9,100.0,1.0,Y
71247015110,369.99,1.0,1.0,Y
67850004210,50.0,10.0,10.0,Y
59088081914,98.0,7.0,14.0,Y
63323054207,641.75,5.0,25.0,Y
67457034001,160.4,1.0,10.0,Y
72888011801,147.0,100.0,1.0,Y
70069038101,21.34,1.0,1.0,Y
68180099801,20.0,100.0,1.0,Y
62332036350,43.07,50.0,1.0,Y
83634045110,395.0,10.0,1.0,Y
00168041660,270.87,60.0,1.0,Y
72241002922,12.44,30.0,1.0,Y
69097064202,463.5,30.0,1.0,Y
71288017075,14.65,50.0,1.0,Y
00869016638,1.55,296.0,1.0,Y
00904679604,896.0,30.0,1.0,Y
59088081907,98.7,85.0,1.0,Y
63323054214,641.75,5.0,25.0,Y
13925011701,58.3,100.0,1.0,Y
63323054213,217.5,1.0,25.0,Y
00573055807,3.35,10.0,1.0,N
59137054004,581.0,0.5,4.0,N
16571089250,472.22,500.0,1.0,Y
42291062601,137.72,100.0,1.0,Y
00527133825,91.32,250.0,1.0,Y
00187581130,2930.6,30.0,1.0,N
00480230865,11.0,30.0,1.0,Y
48102005711,490.0,1.0,50.0,Y
72578016801,11.5,100.0,1.0,Y
00121467500,137.14,5.0,100.0,Y
42291001690,46.83,90.0,1.0,Y
71205086355,194.25,500.0,1.0,Y
00378461926,142.44,8.0,1.0,Y
00069633902,5827.8,300.0,1.0,N
60505625401,95.15,100.0,1.0,Y
65162099508,72.63,8.0,1.0,Y
71205086360,23.3,60.0,1.0,Y
70748025807,450.0,60.0,1.0,Y
00338914330,216.06,50.0,30.0,Y
60505280507,196.42,120.0,1.0,Y
69238115503,25.0,30.0,1.0,Y
00069021702,1268.05,1.0,10.0,N
70677120801,4.45,237.0,1.0,N
60687052483,280.0,2.0,30.0,Y
